origem,alvo,h,modelo,y_true,q10,q20,q30,q40,q50,q60,q70,q80,q90,media
2018-08-01,2018-10-01,2,portgdp_ols,-0.005831,-0.039562,-0.029049,-0.020856,-0.008082,-0.003089,0.004562,0.009258,0.023938,0.040569,-0.001930
2018-08-01,2018-10-01,2,rw,-0.005831,-0.007238,0.006705,0.013765,0.017556,0.022615,0.027672,0.040625,0.052120,0.058772,0.022660
2018-08-01,2018-10-01,2,sazonal_naive,-0.005831,0.018146,0.046303,0.067853,0.091255,0.112243,0.130140,0.136445,0.159139,0.169616,0.058642
2018-08-01,2018-10-01,2,ar1,-0.005831,-0.015402,-0.007181,-0.002523,0.007444,0.013827,0.017168,0.026687,0.041329,0.047517,0.013572
2018-09-01,2018-10-01,1,portgdp_ols,-0.005831,-0.039259,-0.028251,-0.020088,-0.007955,-0.002163,0.005712,0.009481,0.024686,0.040203,-0.001294
2018-09-01,2018-10-01,1,rw,-0.005831,-0.032195,-0.022774,-0.017372,-0.015446,-0.011313,-0.007971,0.001263,0.009824,0.014564,-0.010795
2018-09-01,2018-10-01,1,sazonal_naive,-0.005831,0.013912,0.042599,0.065312,0.084656,0.105680,0.129605,0.135421,0.158074,0.169546,0.058642
2018-09-01,2018-10-01,1,ar1,-0.005831,-0.035751,-0.027712,-0.024548,-0.019264,-0.012339,-0.008990,-0.003846,0.009181,0.013922,-0.012366
2018-09-01,2018-11-01,2,portgdp_ols,-0.010649,-0.073256,-0.062248,-0.054085,-0.041951,-0.036160,-0.028285,-0.024516,-0.009311,0.006207,-0.035291
2018-09-01,2018-11-01,2,rw,-0.010649,-0.041059,-0.027736,-0.020097,-0.017372,-0.011528,-0.006801,0.006257,0.018364,0.025068,-0.010795
2018-09-01,2018-11-01,2,sazonal_naive,-0.010649,0.008277,0.036964,0.059677,0.079022,0.100045,0.123971,0.129786,0.152440,0.163912,0.053007
2018-09-01,2018-11-01,2,ar1,-0.010649,-0.044683,-0.034042,-0.029854,-0.022860,-0.013693,-0.009259,-0.002451,0.014793,0.021068,-0.013729
2018-10-01,2018-11-01,1,portgdp_ols,-0.010649,-0.072628,-0.061114,-0.053132,-0.041333,-0.036747,-0.028786,-0.024594,-0.009650,0.005901,-0.035384
2018-10-01,2018-11-01,1,rw,-0.010649,-0.027208,-0.017618,-0.012266,-0.009787,-0.005863,-0.001945,0.005880,0.014575,0.019352,-0.005831
2018-10-01,2018-11-01,1,sazonal_naive,-0.010649,0.005263,0.032637,0.054527,0.073530,0.097018,0.122193,0.128762,0.151375,0.163842,0.053007
